Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Argentina,ARG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,67.791,65.395,61.852,57.783,51.029,46.153,39.866,39.065,37.932,..
Argentina,ARG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.71270351428559,5.1566859021408,6.26456582010254,5.23162237725058,4.53787889681146,5.3185559967348,6.35703367575527,7.30630885522762,6.63989827840203,6.05950876262449
Argentina,ARG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,12.9075342465753,12.9075342465753,12.9075342465753,12.9075342465753,12.9075342465753,12.9075342465753,12.9075342465753,..,..,..
Argentina,ARG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.6,99.6,98.4,93.9,99.5,99.6,98.8,..,..,..
Argentina,ARG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.20911189491323,4.30191380564475,4.20181586904703,4.07011168693629,3.97565074444479,3.74202981162433,3.4056175404138,..,..,..
Argentina,ARG,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,70.1,..,..,..
Argentina,ARG,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,34.4321395694616,40.4276279370297,37.9322482578709,38.8683983871173,..,..,..,..,..,..
Argentina,ARG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3074.70207056563,..,..,..,..,..,..,..,..,..
Argentina,ARG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2029.92282543737,..,..,..,..,..,..,..,..,..
Argentina,ARG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.4054785893756,10.7056520504538,12.5270951690009,11.3202833596733,14.4366857499034,17.9248783778462,16.6054144372484,17.9965879441795,16.2995616770379,12.9194246104445
Argentina,ARG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,153793761987.6,177184603465.6,181638508190.7,225925335186.1,277827089406.2,280684783388,255558142878.8,246306711414,247680809683.7,..
Argentina,ARG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.312,2.301,2.241,2.168,2.039,1.994,1.911,1.885,1.876,..
Argentina,ARG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,5065335541.96486,11758994011.286,3260164341.77393,11516861462.2845,11716769818.7543,6649187837.98606,4884127675.95708,6658049679.27728,15200600517.715,23866141439.654
Argentina,ARG,Forest area (sq. km),AG.LND.FRST.K2,293204,290970,290100,288990,287910,286810,285730,284636.667,..,..
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,526319673731.638,594749285413.212,557532320662.955,643628393281.364,524819892360.176,447754683615.225,385740508436.965,487902572164.348,631133384439.944,640591410663.883
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.51261532081394,2.73115982828944,-2.08032784377811,2.81850297775918,-2.61739646282038,-2.00086100285785,-9.9004848136464,10.7180099337095,4.95636996008236,-1.55050153620256
Argentina,ARG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,12350,12600,12220,13140,12430,11220,9010,9980,11590,12520
Argentina,ARG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,19250,19680,19800,22910,23620,22610,21700,25560,28490,28710
Argentina,ARG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,526784533342.356,543279945585.475,532504167159.506,578798149500.896,553193024104.448,504056284870.866,408628794998.707,457384679384.196,535914326285.561,584110020477.579
Argentina,ARG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,821243666294.275,848959683417.303,863207236895.477,1009263951777.66,1051149861699.34,1016089122555.92,984724060445.269,1170900901138.4,1317041518448.73,1339423418009.87
Argentina,ARG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.2628810064651,17.0707048841583,17.6632278606203,18.2125671747754,16.6138850156371,14.2100303992191,14.4151557410245,18.0573400196077,17.6250450078199,19.4719102386762
Argentina,ARG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,7.06113037765277,9.22569178201485,8.98239130251102,9.2054192542743,5.40298410981277,5.21279058881723,6.90388925607922,4.42289139264312,4.7515752362265,..
Argentina,ARG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,89,90,89,94,86,77,86,83,..
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.0013150558519,11.7805740385254,13.5667926798789,13.9693177780045,16.3258502050892,14.7057366680037,13.5982843701675,14.9334363103503,15.3509522986127,14.0523919218016
Argentina,ARG,Income share held by lowest 20%,SI.DST.FRST.20,5,..,4.9,5,4.9,4.6,4.7,5,5.4,..
Argentina,ARG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.2773944936602,23.153056135905,22.0541072112108,21.782123219335,23.7195923321304,23.1578477391434,22.4088763711802,23.9172428049615,24.1637048898657,25.0663875841191
Argentina,ARG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,40.2829716315506,26.5799916024707,41.1193799882279,26.0063792819079,42.0336689575031,49.1955790596612,40.0830878011993,53.8404499043736,69.4712395512144,133.839867291437
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.755,76.76,76.308,76.833,76.999,77.284,75.892,75.39,76.064,..
Argentina,ARG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,25.4864119079835,19.6703052646326,20.4045569707469,19.5114139324649,24.2488903055263,25.5139709712499,25.208138080704,28.9238073441564,26.9304404093321,21.9331695150875
Argentina,ARG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.878100919364039,0.850128583186764,0.813140077928875,0.856137916373543,0.732300347538541,0.699696134379197,0.734492612232545,0.630928835372215,0.411211298762518,..
Argentina,ARG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,142.9902363,142.9639551,145.9179567,140.5014607,131.9371685,125.9409814,121.6001889,130.4550081,132.3578095,..
Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.2,11.8,11.4,11,10.6,10.3,10,9.7,9.4,..
Argentina,ARG,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,104.7441527521,100,106.0819485843,103.0075883754,104.24246564,103.3360441909,103.9751808948,113.8988462454,..,..
Argentina,ARG,Net migration,SM.POP.NETM,5801,5522,5215,4926,4690,4478,2344,2344,3886,3718
Argentina,ARG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,48790000.9155273,-18870000.8392334,2619999.88555908,-1169999.95708466,73220001.2207031,8890000.34332275,101730003.356934,155259994.506836,384070007.324219,..
Argentina,ARG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,505346891.730357,494433532.139966,391579047.663514,479937459.808431,522441503.008565,561398444.719758,648090050.021815,902789422.017933,1056459895.66862,1009693898.95111
Argentina,ARG,Population density (people per sq. km of land area),EN.POP.DNST,15.5916453818299,15.7606327351655,15.9281350828921,16.0941907925267,16.2585100979651,16.4208266190179,16.580892611147,16.7387416916056,..,..
Argentina,ARG,Population growth (annual %),SP.POP.GROW,1.09946109101836,1.07800134449604,1.05718157762752,1.03713389686514,1.01580834908002,0.993397493293046,0.970053991438048,0.947490959333989,0.925835473662058,0.903771167435598
Argentina,ARG,"Population, total",SP.POP.TOTL,42669500,43131966,43590368,44044811,44494502,44938712,45376763,45808747,46234830,46654581
Argentina,ARG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.6,..,0.7,0.6,1,1.1,1.2,0.9,0.6,..
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,30.3,25.7,32,35.5,42,37.3,39.2,..
Argentina,ARG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,..
Argentina,ARG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,2,..,..,..,..,..
Argentina,ARG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,105.392601013184,106.053131103516,106.544448852539,101.581809997559,100.281806945801,100.38289642334,103.837791442871,105.479530334473,..,..
Argentina,ARG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,13.6615525867773,13.0669170588281,11.9896690532778,10.7570752405482,9.4478900440863,10.8023208103298,9.60799327211015,10.7506948582872,10.5914056508435,..
Argentina,ARG,"School enrollment, primary (% gross)",SE.PRM.ENRR,113.961883544922,113.778198242188,112.944267272949,111.681457519531,111.545608520508,111.36531829834,110.617813110352,110.156112670898,..,..
Argentina,ARG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03122997283936,1.02838003635406,1.02081000804901,1.01962995529175,1.02131998538971,1.02056002616882,1.0242600440979,..,..,..
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,106.092132568359,107.549072265625,109.645942687988,110.412406921387,109.696998596191,110.498527526855,112.416679382324,116.559448242188,..,..
Argentina,ARG,Surface area (sq. km),AG.SRF.TOTL.K2,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,..,..
Argentina,ARG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.3592148287213,9.9827317543286,8.72792749178867,8.39608081981166,7.3624492288075,7.99867448307238,8.03863055414871,8.79392955783953,8.48390486756742,..
Argentina,ARG,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,7.52859334896618,7.40512875012761,7.40512875012761,9.39316507147205,9.39797629654303,9.39797629654303,9.55264564367104,..
Argentina,ARG,Time required to start a business (days),IC.REG.DURS,24.5,24.5,24.5,24.5,11,11.5,..,..,..,..
Argentina,ARG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,20.1697253607257,24.733642858859,34.9283398192354,51.7302547597257,51.5485845475577,50.8330976382054,43.0976319782414,28.8076658366335,31.7992292357312,..
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,1.2396386789085,1.21579706300955,1.19260291906809,1.17019595911431,1.14760215897919,1.12501972603644,1.10041505272326,1.07551503856124,1.0536956642987,1.02930606084609
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,13.249,12.322,10.968,10.43,9.983,8.938,8.081,8.096,7.731,..
Australia,AUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.22036075626916,2.37528258489241,2.40425188192914,2.70396697014513,2.45710555762775,2.1130826925779,2.00927341456557,2.30025262087576,2.67552880760117,2.38338796858382
Australia,AUS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.75264227642276,1.8739837398374,2.15914634146341,2.45094336788618,2.50609756097561,2.14024390243902,1.75609756097561,..,..,..
Australia,AUS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.8,98.8,98.8,99.4,98.7,98.8,96,..,..,..
Australia,AUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,16.1557451398864,16.1984582210401,16.3203306101751,16.1491503049618,15.8657135218488,15.5990453615115,14.7761369066259,..,..,..
Australia,AUS,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,66.9,..,..,..,..,..,..,..
Australia,AUS,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,10071.3989785006,..,..,..,..,..,..,..,..,..
Australia,AUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5334.68167873774,5483.81640154023,..,..,..,..,..,..,..,..
Australia,AUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.0823313194078,20.0581264737037,19.2622259086547,21.228525081023,21.853558200255,24.1117883614814,23.9673727374511,21.9768193897174,25.4271241344048,26.7219864846082
Australia,AUS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.826,1.814,1.752,1.741,1.74,1.657,1.581,1.7,1.63,..
Australia,AUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,63204516347.8726,46892808567.8516,42970225977.7088,48199372039.9015,60686639529.923,38745129661.1196,15841437866.4355,27804057511.3258,68678063584.0879,32744696159.3152
Australia,AUS,Forest area (sq. km),AG.LND.FRST.K2,1323848.2,1330945,1340372,1340174,1340051,1340051,1340051,1340051,..,..
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1468597690006.22,1351768945139.11,1207580901578.72,1326882104817,1429733668185.91,1394671325960.57,1330381544909.3,1559033756285.13,1692956646855.7,1723827215334.71
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.60740103188527,2.20181015336807,2.77914262537222,2.31870938698817,2.90636311509867,2.1811091061096,-0.33468635945016,2.11183088925151,4.26894639349867,3.01698810357014
Australia,AUS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,65240,60550,54140,51530,53150,54970,53630,57240,60820,63140
Australia,AUS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,45690,45350,46170,47090,48670,50970,52840,56780,62900,66260
Australia,AUS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1531470609750.81,1441970852041.75,1309602091461.1,1267317119179.62,1326718058769.75,1392623917215.86,1375625621143.49,1470330517618.32,1582213831307.94,1681999462378.83
Australia,AUS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1072525161980.57,1079982845793.32,1116837774694.58,1158118862741.3,1214893467981.23,1291416224602.59,1355385794629.96,1458480831632.76,1636205420099.63,1764942550218.24
Australia,AUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.7170304339265,26.2580990230395,25.395072504304,24.0999375915807,24.5339187044057,23.2610374545779,22.2652648042576,22.7573733748033,23.5735063245188,23.5200068092337
Australia,AUS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,18.9827747031452,19.6853148062394,20.6098142642049,18.0893930210522,18.1322965458901,21.2139540744953,21.4707052030157,22.3902304215337,25.6077480937055,..
Australia,AUS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94,95,95,94,94,94,93,93,96,..
Australia,AUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.3606968828433,21.5361539403705,21.5324159581804,20.7136840406098,21.4935202935385,21.6371749941796,20.1756728566692,17.7255408465983,19.7096203060062,21.3606910435151
Australia,AUS,Income share held by lowest 20%,SI.DST.FRST.20,7.6,..,7.5,..,7.4,..,..,..,..,..
Australia,AUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.5661235423003,23.6829066683572,22.3232240423983,23.4765922956863,24.1279611911557,25.2735069295943,25.3862495074569,25.4175760363943,27.4829945384514,27.3626557260814
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.40489309838073,-0.622921248890535,-0.655771897383389,3.65123280881308,1.87881043499081,3.46372273602202,2.11382544142691,3.07877416395633,7.12307572259287,6.55737568511417
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.3,82.4,82.4487804878049,82.5,82.7487804878049,82.9,83.2,83.3,83.2,..
Australia,AUS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,32.5022300694195,29.3086330637096,32.1945303616294,34.661029667246,34.4458559631515,35.3179269431633,34.7755124663534,38.8720896874002,42.6397215392798,38.2060333043368
Australia,AUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.77305887756791,1.9536335918401,2.0885308793071,2.00423407657625,1.89567007851003,1.88104345418486,2.01064009885885,1.98912270035816,1.89882434777792,..
Australia,AUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,106.7765212,108.1853261,109.7343698,108.4165835,110.6519296,110.29622,105.231579,104.5172138,107.0312028,..
Australia,AUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4,3.9,3.8,3.8,3.8,3.8,3.8,3.8,3.8,..
Australia,AUS,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,111.328732709,100,99.8663574458,116.3947033891,118.5722402418,130.2261173843,131.2025024616,163.6917406984,..,..
Australia,AUS,Net migration,SM.POP.NETM,198120,209466,242184,244875,220307,235860,117929,117929,139991,139991
Australia,AUS,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2329656676.96023,2174651380.40477,2056844753.41069,2001928453.24729,1867930551.38816,1762645594.80965,1197283915.031,936423063.167017,1307030458.6425,1726715971.05796
Australia,AUS,Population density (people per sq. km of land area),EN.POP.DNST,3.05581479504836,3.10011259648803,3.14493553058884,3.19715601363491,3.24534491589985,3.29365056253104,3.33452695130798,3.33922844714392,..,..
Australia,AUS,Population growth (annual %),SP.POP.GROW,1.49156648912847,1.43921665259925,1.56194049810399,1.64682779735017,1.49599671041328,1.47749071058438,1.23342825131378,0.14089508329287,1.27269881377618,2.37089971050094
Australia,AUS,"Population, total",SP.POP.TOTL,23475686,23815995,24190907,24592588,24963258,25334826,25649248,25685412,26014399,26638544
Australia,AUS,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5,..,0.5,..,0.5,..,..,..,..,..
Australia,AUS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..,..
Australia,AUS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,24.3578307114794,24.5001486398073,24.8477940077254,24.8172933843665,25.808607947399,26.0400032409558,25.2450622241885,25.6553565726667,26.1725743082203,..
Australia,AUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.461601257324,101.665489196777,101.180686950684,100.637657165527,100.398712158203,100.199699401855,99.9011077880859,99.9291534423828,99.1329879760742,..
Australia,AUS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,0.925260007381439,0.925170004367828,0.937539994716644,0.968850016593933,0.964070022106171,0.979290008544922,..,..,..
Australia,AUS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,159.110763549805,155.594390869141,153.576126098633,136.105545043945,144.056564331055,137.490737915039,135.526565551758,133.277267456055,..
Australia,AUS,Surface area (sq. km),AG.SRF.TOTL.K2,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,..,..
Australia,AUS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,21.8929233385114,21.86642359083,22.2617991290803,22.0887154437534,23.1772030568254,23.3757529325009,22.5575154262979,23.0272760652611,23.598664678571,..
Australia,AUS,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,28.5918417236676,29.7087937305528,29.7087937305528,29.7087926208931,30.395527849221,32.1204150724308,32.1204150724308,..
Australia,AUS,Time required to start a business (days),IC.REG.DURS,2.5,2.5,2.5,2.5,2.5,2,..,..,..,..
Australia,AUS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Urban population growth (annual %),SP.URB.GROW,1.60845510176755,1.55480059894141,1.67739012761928,1.76796847637971,1.62163632137038,1.60762467607999,1.36918474912152,0.281103300397357,1.41848597605496,2.51994552503658
Brazil,BRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,63.12,62.434,57.88,55.566,53.436,50.015,46.296,45.2,43.582,..
Brazil,BRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.32561053879483,4.31914942942436,4.89135358845478,4.60059169575972,4.42039930378329,4.2050140943502,5.71148511544041,6.55876261159667,5.76747490819457,6.24138467625666
Brazil,BRA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.14859565447801,1.1280692457163,1.17134781840664,1.16021904257198,1.17470411588059,1.19130895601484,1.18689277512807,..,..,..
Brazil,BRA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98.4,98.2,98.6,98.7,98.8,98.4,98.4,..,..,..
Brazil,BRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.51459195963426,2.36536062099671,2.16125984748939,2.18548661863967,2.06426147881772,2.05077012882977,1.94252335631484,..,..,..
Brazil,BRA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2610.99928167575,..,..,..,..,..,..,..,..,..
Brazil,BRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1490.42584610757,..,..,..,..,..,..,..,..,..
Brazil,BRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,11.0119428190539,12.9001914177405,12.4666790443888,12.5189678700669,14.6349994952986,14.1229191903622,16.4535520107044,19.1094303673866,19.6307650034371,18.1102794216442
Brazil,BRA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,556919631071.7,543397356309.8,543257228545.3,543000470110.9,557765380774.6,568708887352.2,549300435898.2,571506915117.1,578599020063.3,..
Brazil,BRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.767,1.777,1.709,1.736,1.749,1.703,1.649,1.641,1.626,..
Brazil,BRA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,87713983217.24,64738153494.44,74294627801.19,68885491315.23,78183840044.98,69174411753.45,38270116307.45,46440503520.19,74606361830.23,64227330465.83
Brazil,BRA,Forest area (sq. km),AG.LND.FRST.K2,5054239.8,5038848,5020821,5000916,4990514,4977985,4966196,4953913.667,..,..
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2456043727198.85,1802212206904.68,1795693482652.52,2063514977334.32,1916933898038.36,1873288205186.45,1476107231194.11,1670647399034.67,1951923942083.32,2173665655937.27
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.503955740242247,-3.54576339269425,-3.27591690782192,1.32286905404399,1.783666761634,1.22077782360842,-3.2767587964736,4.76260437908608,3.01669435393015,2.90848048667777
Brazil,BRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,12080,10160,8890,8670,9140,9220,7910,7880,8240,9070
Brazil,BRA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,15270,14290,13760,14030,14740,15320,15430,17120,18840,19990
Brazil,BRA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2457007358839.97,2084247076853.44,1839991782313.57,1808496550031.44,1920050002129.84,1953066789009.92,1686362765402.33,1689214234004.24,1774306722167.31,1962339257716.99
Brazil,BRA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3107797557672.48,2932875379050,2846197824606.73,2924570810530.11,3098565570921.3,3244270827745.74,3289682051501.6,3669595464809.27,4055711022422.35,4325589161713.06
Brazil,BRA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.5484107553739,17.4116258666294,14.9695469737745,14.6255875981079,15.0950416289449,15.5167907998924,16.1158206052173,19.521885019122,18.0882204442366,16.0859873495074
Brazil,BRA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,12.3710552617293,14.485714883982,15.999958400192,14.3117190041583,14.7439120323979,14.0664586517771,11.3500476471567,9.00153466515671,9.04578247691606,..
Brazil,BRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,96,95,87,92,91,79,73,81,..
Brazil,BRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,13.6734629940752,14.0534345182709,12.0670030360511,11.8007665046081,14.2412038806757,14.7673386775793,15.8485265356365,18.5469003894967,19.1853009729027,15.7436671722105
Brazil,BRA,Income share held by lowest 20%,SI.DST.FRST.20,3.6,3.6,3.3,3.2,3.1,3.1,4.5,3.3,3.6,..
Brazil,BRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.4724627471447,19.3600439808819,18.3547582787182,18.1885023093992,18.7490514525621,18.7546275712259,19.5061183910265,22.1234751937997,22.819456851691,22.2631820393204
Brazil,BRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.84670974352809,7.56617501207116,8.10360435870246,3.67138451275035,4.49353433137021,4.22425886899158,6.47249960755747,13.047270877833,8.5702819532232,4.65899475870381
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.306,74.332,74.442,74.827,75.109,75.338,74.009,72.75,73.425,..
Brazil,BRA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,18.7979552190855,20.3772895662905,18.0862715790592,18.4560327491288,22.1567368825099,22.1156039339267,25.4396152301364,30.8566008780709,32.0904409488135,27.2537774326916
Brazil,BRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.330244423168,1.36551715396161,1.34797541299482,1.41402166797586,1.46967772350671,1.38279724638797,1.32666026860555,1.16368211072875,1.05342201124086,..
Brazil,BRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,137.9776265,125.6477067,117.9869738,106.1217992,99.64002652,95.38505233,96.54706819,102.48887,98.89102076,..
Brazil,BRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.3,15.9,16.7,15.3,15,14.8,14.5,14.3,14,..
Brazil,BRA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,113.1889183835,100,102.3710937208,108.2356937329,106.8817981416,107.0374943851,107.6735521872,123.2309620465,..,..
Brazil,BRA,Net migration,SM.POP.NETM,24940,4764,82589,56362,67934,69186,56880,20376,6425,6000
Brazil,BRA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,914150024.414063,1003190002.44141,674630004.882813,273869995.117188,444970001.220703,272500000,612539978.027344,1114540039.0625,577010009.765625,..
Brazil,BRA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2647908513.04,2896909951.71,2739786526.59,2698770651.24,2933489276.49,3213621676.71,3566219438.48,4102018147.7,4973758734.57,4433700953.4
Brazil,BRA,Population density (people per sq. km of land area),EN.POP.DNST,24.3426946665167,24.5495056316357,24.7494751224555,24.9463349501205,25.1451389902538,25.3385176606278,25.5076253807665,25.6428132335663,..,..
Brazil,BRA,Population growth (annual %),SP.POP.GROW,0.857834828724811,0.845992601345206,0.8112564782781,0.79226340042227,0.793768153848091,0.766107802084815,0.665176682246802,0.528590452919416,0.459583548488331,0.513716985680443
